"order_id","order_date","total_items","total_quantity","total_order_value","total_discount","bill_amount"
"ORD20250518_566951","2025-05-18","2","14","6344.0","0.0","6344.0"
"ORD20250518_566753","2025-05-18","1","6","2220.0","0.12","1953.6"
"ORD20250518_566851","2025-05-18","4","19","4470.0","0.48","3933.6"
"ORD20250518_567142","2025-05-18","1","5","2250.0","0.0","2250.0"
"ORD20250518_566941","2025-05-18","3","13","5161.0","0.0","5161.0"
"ORD20250518_566732","2025-05-18","1","4","2400.0","0.0","2400.0"
"ORD20250518_566845","2025-05-18","4","25","11080.0","0.0","11080.0"
"ORD20250518_567141","2025-05-18","4","10","4367.0","0.0","4367.0"
"ORD20250518_566926","2025-05-18","2","14","7700.0","0.0","7700.0"
"ORD20250518_566723","2025-05-18","2","12","3780.0","0.24","3326.4"
"ORD20250518_566839","2025-05-18","2","12","3120.0","0.0","3120.0"
"ORD20250518_567121","2025-05-18","2","4","2028.0","0.24","1784.64"
"ORD20250518_566916","2025-05-18","1","1","360.0","0.0","360.0"
"ORD20250518_566722","2025-05-18","4","11","4154.0","0.0","4154.0"
"ORD20250518_566832","2025-05-18","2","13","4958.0","0.0","4958.0"
"ORD20250518_567100","2025-05-18","2","16","3102.0","0.0","3102.0"
"ORD20250518_566914","2025-05-18","1","4","1520.0","0.12","1337.6"
"ORD20250518_566712","2025-05-18","1","1","380.0","0.0","380.0"
"ORD20250518_566825","2025-05-18","1","7","2660.0","0.0","2660.0"
"ORD20250518_567097","2025-05-18","2","12","5915.0","0.0","5915.0"
"ORD20250518_566911","2025-05-18","1","6","2280.0","0.12","2006.4"
"ORD20250518_566703","2025-05-18","2","13","3970.0","0.0","3970.0"
"ORD20250518_566819","2025-05-18","3","11","2100.0","0.36","1848.0"
"ORD20250518_567095","2025-05-18","3","23","8961.0","0.36","7885.68"
"ORD20250518_566907","2025-05-18","3","18","5283.0","0.36","4649.04"
"ORD20250518_566702","2025-05-18","4","22","6542.0","0.0","6542.0"
"ORD20250518_566814","2025-05-18","4","15","5884.0","0.48","5177.92"
"ORD20250518_567090","2025-05-18","1","1","450.0","0.12","396.0"
"ORD20250518_566902","2025-05-18","1","7","2520.0","0.12","2217.6"
"ORD20250518_566694","2025-05-18","4","16","7390.0","0.0","7390.0"
"ORD20250518_566805","2025-05-18","2","13","2540.0","0.24","2235.2"
"ORD20250518_567088","2025-05-18","3","11","3616.0","0.0","3616.0"
"ORD20250518_566901","2025-05-18","4","13","7695.0","0.48","6771.6"
"ORD20250518_566687","2025-05-18","1","4","888.0","0.12","781.44"
"ORD20250518_566801","2025-05-18","1","3","960.0","0.0","960.0"
"ORD20250518_567082","2025-05-18","1","5","1900.0","0.12","1672.0"
"ORD20250518_566891","2025-05-18","3","10","4336.0","0.0","4336.0"
"ORD20250518_566686","2025-05-18","3","10","4032.0","0.36","3548.16"
"ORD20250518_566783","2025-05-18","3","16","5710.0","0.0","5710.0"
"ORD20250518_567080","2025-05-18","4","22","7545.0","0.48","6639.6"
"ORD20250518_566838","2025-05-18","3","15","5570.0","0.36","4901.6"
"ORD20250518_566683","2025-05-18","4","10","4458.0","0.48","3923.04"
"ORD20250518_566776","2025-05-18","2","13","3320.0","0.24","2921.6"
"ORD20250518_567070","2025-05-18","1","3","1800.0","0.12","1584.0"
"ORD20250518_566835","2025-05-18","4","16","4355.0","0.0","4355.0"
"ORD20250518_566679","2025-05-18","4","12","4263.0","0.48","3751.44"
"ORD20250518_566764","2025-05-18","2","5","1774.0","0.0","1774.0"
"ORD20250518_567056","2025-05-18","4","18","5480.0","0.0","5480.0"
"ORD20250518_566833","2025-05-18","4","16","5950.0","0.0","5950.0"
"ORD20250518_566678","2025-05-18","2","2","845.0","0.0","845.0"
"ORD20250518_566749","2025-05-18","3","11","4474.0","0.0","4474.0"
"ORD20250518_567054","2025-05-18","1","1","250.0","0.0","250.0"
"ORD20250518_566820","2025-05-18","2","10","3900.0","0.0","3900.0"
"ORD20250518_567242","2025-05-18","1","7","1400.0","0.12","1232.0"
"ORD20250518_566747","2025-05-18","1","7","4200.0","0.0","4200.0"
"ORD20250518_567043","2025-05-18","1","7","3150.0","0.0","3150.0"
"ORD20250518_566815","2025-05-18","4","20","4188.0","0.48","3685.44"
"ORD20250518_567223","2025-05-18","4","12","3935.0","0.0","3935.0"
"ORD20250518_566742","2025-05-18","1","7","1750.0","0.12","1540.0"
"ORD20250518_567008","2025-05-18","1","6","900.0","0.0","900.0"
"ORD20250518_566811","2025-05-18","2","5","1416.0","0.0","1416.0"
"ORD20250518_567222","2025-05-18","4","20","6558.0","0.48","5771.04"
"ORD20250518_566720","2025-05-18","2","11","4216.0","0.0","4216.0"
"ORD20250518_567005","2025-05-18","3","9","3522.0","0.36","3099.36"
"ORD20250518_566804","2025-05-18","4","13","3523.0","0.48","3100.24"
"ORD20250518_567216","2025-05-18","4","24","7154.0","0.48","6295.52"
"ORD20250518_566697","2025-05-18","3","12","4110.0","0.0","4110.0"
"ORD20250518_566998","2025-05-18","1","3","975.0","0.0","975.0"
"ORD20250518_566792","2025-05-18","4","16","4362.0","0.0","4362.0"
"ORD20250518_567207","2025-05-18","1","3","1248.0","0.12","1098.24"
"ORD20250518_566693","2025-05-18","4","20","6840.0","0.48","6019.2"
"ORD20250518_566997","2025-05-18","3","11","4230.0","0.0","4230.0"
"ORD20250518_566769","2025-05-18","4","26","10491.0","0.0","10491.0"
"ORD20250518_567200","2025-05-18","2","4","1560.0","0.24","1372.8"
"ORD20250518_567232","2025-05-18","4","24","8420.0","0.48","7409.6"
"ORD20250518_566995","2025-05-18","4","22","10562.0","0.0","10562.0"
"ORD20250518_566759","2025-05-18","1","6","2496.0","0.12","2196.48"
"ORD20250518_567195","2025-05-18","1","1","350.0","0.0","350.0"
"ORD20250518_567227","2025-05-18","4","14","5098.0","0.48","4486.24"
"ORD20250518_566991","2025-05-18","3","13","3325.0","0.36","2926.0"
"ORD20250518_566757","2025-05-18","1","1","370.0","0.12","325.6"
"ORD20250518_567173","2025-05-18","1","7","1750.0","0.0","1750.0"
"ORD20250518_567225","2025-05-18","2","10","3000.0","0.24","2640.0"
"ORD20250518_566982","2025-05-18","1","3","1800.0","0.0","1800.0"
"ORD20250518_566756","2025-05-18","2","4","934.0","0.0","934.0"
"ORD20250518_567170","2025-05-18","1","9","2880.0","0.0","2880.0"
"ORD20250518_567204","2025-05-18","4","14","3222.0","0.0","3222.0"
"ORD20250518_566980","2025-05-18","3","15","6540.0","0.0","6540.0"
"ORD20250518_566741","2025-05-18","4","20","8380.0","0.48","7374.4"
"ORD20250518_567167","2025-05-18","3","13","4565.0","0.36","4017.2"
"ORD20250518_567190","2025-05-18","2","6","2450.0","0.0","2450.0"
"ORD20250518_566966","2025-05-18","4","14","6980.0","0.0","6980.0"
"ORD20250518_566740","2025-05-18","4","17","5078.0","0.0","5078.0"
"ORD20250518_567154","2025-05-18","3","11","2820.0","0.36","2481.6"
"ORD20250518_567189","2025-05-18","3","17","5825.0","0.0","5825.0"
"ORD20250518_566965","2025-05-18","2","6","1666.0","0.0","1666.0"
"ORD20250518_566733","2025-05-18","2","14","3990.0","0.0","3990.0"
"ORD20250518_567152","2025-05-18","1","3","1110.0","0.0","1110.0"
"ORD20250518_567181","2025-05-18","3","9","3280.0","0.36","2886.4"
"ORD20250518_566956","2025-05-18","3","13","4026.0","0.36","3542.88"
"ORD20250518_566714","2025-05-18","4","17","3786.0","0.48","3331.68"
"ORD20250518_567147","2025-05-18","2","14","6755.0","0.24","5944.4"
"ORD20250518_567180","2025-05-18","4","16","5162.0","0.48","4542.56"
"ORD20250518_566942","2025-05-18","2","18","5679.0","0.0","5679.0"
"ORD20250518_566708","2025-05-18","1","4","1520.0","0.12","1337.6"
"ORD20250518_567139","2025-05-18","3","11","4758.0","0.0","4758.0"
"ORD20250518_567178","2025-05-18","2","10","3130.0","0.0","3130.0"
"ORD20250518_566940","2025-05-18","1","1","320.0","0.12","281.6"
"ORD20250518_566689","2025-05-18","4","12","2622.0","0.48","2307.36"
"ORD20250518_567136","2025-05-18","2","8","1782.0","0.0","1782.0"
"ORD20250518_567168","2025-05-18","1","1","210.0","0.12","184.8"
"ORD20250518_566933","2025-05-18","4","12","3870.0","0.48","3405.6"
"ORD20250518_566681","2025-05-18","2","8","2070.0","0.24","1821.6"
"ORD20250518_567118","2025-05-18","2","6","1231.0","0.0","1231.0"
"ORD20250518_567166","2025-05-18","3","15","3350.0","0.0","3350.0"
"ORD20250518_566896","2025-05-18","4","16","5541.0","0.48","4876.08"
"ORD20250518_566680","2025-05-18","2","10","3920.0","0.0","3920.0"
"ORD20250518_567113","2025-05-18","1","9","2880.0","0.12","2534.4"
"ORD20250518_567156","2025-05-18","2","12","3200.0","0.0","3200.0"
"ORD20250518_566887","2025-05-18","1","4","1600.0","0.12","1408.0"
"ORD20250518_567240","2025-05-18","2","14","6360.0","0.0","6360.0"
"ORD20250518_567107","2025-05-18","1","9","2052.0","0.0","2052.0"
"ORD20250518_567153","2025-05-18","4","10","2335.0","0.48","2054.8"
"ORD20250518_566857","2025-05-18","2","9","3015.0","0.24","2653.2"
"ORD20250518_567238","2025-05-18","1","3","750.0","0.12","660.0"
"ORD20250518_567092","2025-05-18","3","19","5901.0","0.36","5192.88"
"ORD20250518_567151","2025-05-18","2","6","1416.0","0.24","1246.08"
"ORD20250518_566850","2025-05-18","4","14","4432.0","0.0","4432.0"
"ORD20250518_567233","2025-05-18","3","17","9095.0","0.36","8003.6"
"ORD20250518_567086","2025-05-18","1","5","1000.0","0.12","880.0"
"ORD20250518_567146","2025-05-18","1","5","1900.0","0.0","1900.0"
"ORD20250518_566841","2025-05-18","4","21","6467.0","0.48","5690.96"
"ORD20250518_567231","2025-05-18","3","7","2538.0","0.0","2538.0"
"ORD20250518_567084","2025-05-18","4","18","5292.0","0.0","5292.0"
"ORD20250518_567144","2025-05-18","3","11","3820.0","0.36","3361.6"
"ORD20250518_566836","2025-05-18","1","6","2220.0","0.12","1953.6"
"ORD20250518_567230","2025-05-18","3","21","8778.0","0.0","8778.0"
"ORD20250518_567074","2025-05-18","3","15","5548.0","0.0","5548.0"
"ORD20250518_567140","2025-05-18","3","17","7060.0","0.0","7060.0"
"ORD20250518_566831","2025-05-18","1","1","150.0","0.12","132.0"
"ORD20250518_567221","2025-05-18","2","12","3872.0","0.0","3872.0"
"ORD20250518_567073","2025-05-18","1","3","1482.0","0.0","1482.0"
"ORD20250518_567123","2025-05-18","4","22","6210.0","0.0","6210.0"
"ORD20250518_566817","2025-05-18","4","15","6660.0","0.48","5860.8"
"ORD20250518_567219","2025-05-18","4","20","5428.0","0.48","4776.64"
"ORD20250518_567071","2025-05-18","2","8","2810.0","0.24","2472.8"
"ORD20250518_567103","2025-05-18","4","22","9590.0","0.0","9590.0"
"ORD20250518_566812","2025-05-18","3","19","4110.0","0.0","4110.0"
"ORD20250518_567209","2025-05-18","2","6","1415.0","0.0","1415.0"
"ORD20250518_567068","2025-05-18","3","17","5463.0","0.36","4807.44"
"ORD20250518_567093","2025-05-18","2","4","1370.0","0.24","1205.6"
"ORD20250518_566807","2025-05-18","3","14","5936.0","0.0","5936.0"
"ORD20250518_567205","2025-05-18","3","15","3960.0","0.36","3484.8"
"ORD20250518_567066","2025-05-18","1","1","455.0","0.12","400.4"
"ORD20250518_567079","2025-05-18","4","12","3424.0","0.48","3013.12"
"ORD20250518_566802","2025-05-18","3","17","5580.0","0.0","5580.0"
"ORD20250518_567198","2025-05-18","1","3","1050.0","0.0","1050.0"
"ORD20250518_567042","2025-05-18","2","2","1150.0","0.0","1150.0"
"ORD20250518_567064","2025-05-18","3","16","6126.0","0.0","6126.0"
"ORD20250518_566789","2025-05-18","2","14","2590.0","0.0","2590.0"
"ORD20250518_567197","2025-05-18","2","8","3960.0","0.24","3484.8"
"ORD20250518_567032","2025-05-18","3","14","4920.0","0.36","4329.6"
"ORD20250518_567061","2025-05-18","2","10","3550.0","0.24","3124.0"
"ORD20250518_566785","2025-05-18","4","18","4940.0","0.0","4940.0"
"ORD20250518_567187","2025-05-18","2","14","4170.0","0.24","3669.6"
"ORD20250518_567029","2025-05-18","2","9","3240.0","0.24","2851.2"
"ORD20250518_567059","2025-05-18","3","5","1442.0","0.36","1268.96"
"ORD20250518_566782","2025-05-18","3","15","5500.0","0.0","5500.0"
"ORD20250518_567176","2025-05-18","3","15","5304.0","0.36","4667.52"
"ORD20250518_567016","2025-05-18","1","6","1950.0","0.0","1950.0"
"ORD20250518_567048","2025-05-18","2","4","770.0","0.0","770.0"
"ORD20250518_566843","2025-05-18","1","6","1500.0","0.0","1500.0"
"ORD20250518_567172","2025-05-18","4","26","10114.0","0.0","10114.0"
"ORD20250518_566985","2025-05-18","3","13","2698.0","0.0","2698.0"
"ORD20250518_567047","2025-05-18","1","7","3367.0","0.12","2962.96"
"ORD20250518_566828","2025-05-18","4","20","5176.0","0.0","5176.0"
"ORD20250518_567171","2025-05-18","1","9","5400.0","0.12","4752.0"
"ORD20250518_566981","2025-05-18","4","14","5218.0","0.0","5218.0"
"ORD20250518_567046","2025-05-18","1","6","2496.0","0.0","2496.0"
"ORD20250518_566826","2025-05-18","2","8","2497.0","0.0","2497.0"
"ORD20250518_567169","2025-05-18","2","10","3410.0","0.0","3410.0"
"ORD20250518_566977","2025-05-18","3","21","10730.0","0.0","10730.0"
"ORD20250518_567045","2025-05-18","1","6","720.0","0.0","720.0"
"ORD20250518_566813","2025-05-18","1","4","1480.0","0.0","1480.0"
"ORD20250518_567161","2025-05-18","1","5","1850.0","0.12","1628.0"
"ORD20250518_566976","2025-05-18","3","17","7598.0","0.0","7598.0"
"ORD20250518_567044","2025-05-18","1","6","2220.0","0.0","2220.0"
"ORD20250518_566809","2025-05-18","3","10","2400.0","0.0","2400.0"
"ORD20250518_567160","2025-05-18","3","23","10140.0","0.0","10140.0"
"ORD20250518_566975","2025-05-18","2","10","3558.0","0.0","3558.0"
"ORD20250518_567038","2025-05-18","1","1","416.0","0.0","416.0"
"ORD20250518_566806","2025-05-18","2","9","3570.0","0.0","3570.0"
"ORD20250518_567132","2025-05-18","4","24","9084.0","0.48","7993.92"
"ORD20250518_566974","2025-05-18","1","1","240.0","0.12","211.2"
"ORD20250518_567037","2025-05-18","4","20","5806.0","0.0","5806.0"
"ORD20250518_566803","2025-05-18","4","7","2112.0","0.0","2112.0"
"ORD20250518_567130","2025-05-18","4","18","8885.0","0.48","7818.8"
"ORD20250518_566946","2025-05-18","1","7","1750.0","0.12","1540.0"
"ORD20250518_567019","2025-05-18","2","7","3406.0","0.24","2997.28"
"ORD20250518_566800","2025-05-18","4","24","10049.0","0.48","8843.12"
"ORD20250518_567125","2025-05-18","1","9","2925.0","0.12","2574.0"
"ORD20250518_566943","2025-05-18","2","16","3846.0","0.24","3384.48"
"ORD20250518_567018","2025-05-18","1","3","1482.0","0.12","1304.16"
"ORD20250518_566798","2025-05-18","4","15","5624.0","0.0","5624.0"
"ORD20250518_567119","2025-05-18","2","8","2810.0","0.24","2472.8"
"ORD20250518_566932","2025-05-18","4","14","8148.0","0.0","8148.0"
"ORD20250518_567014","2025-05-18","3","10","3322.0","0.36","2923.36"
"ORD20250518_566797","2025-05-18","2","5","2610.0","0.0","2610.0"
"ORD20250518_567116","2025-05-18","2","14","4690.0","0.24","4127.2"
"ORD20250518_566931","2025-05-18","1","1","325.0","0.12","286.0"
"ORD20250518_567012","2025-05-18","4","21","5810.0","0.48","5112.8"
"ORD20250518_566794","2025-05-18","4","14","6812.0","0.48","5994.56"
"ORD20250518_567115","2025-05-18","4","20","5695.0","0.48","5011.6"
"ORD20250518_566930","2025-05-18","2","10","3740.0","0.0","3740.0"
"ORD20250518_567006","2025-05-18","4","20","5426.0","0.0","5426.0"
"ORD20250518_566788","2025-05-18","4","15","6878.0","0.0","6878.0"
"ORD20250518_567111","2025-05-18","2","10","7390.0","0.0","7390.0"
"ORD20250518_566903","2025-05-18","2","8","4580.0","0.0","4580.0"
"ORD20250518_566983","2025-05-18","2","6","1770.0","0.24","1557.6"
"ORD20250518_566781","2025-05-18","1","4","1976.0","0.0","1976.0"
"ORD20250518_567105","2025-05-18","1","1","600.0","0.0","600.0"
"ORD20250518_566890","2025-05-18","2","9","4440.0","0.0","4440.0"
"ORD20250518_566969","2025-05-18","3","15","5010.0","0.36","4408.8"
"ORD20250518_566780","2025-05-18","4","18","5750.0","0.0","5750.0"
"ORD20250518_567094","2025-05-18","2","6","2170.0","0.24","1909.6"
"ORD20250518_566878","2025-05-18","4","22","6200.0","0.48","5456.0"
"ORD20250518_566959","2025-05-18","1","5","1625.0","0.12","1430.0"
"ORD20250518_566768","2025-05-18","4","18","7948.0","0.0","7948.0"
"ORD20250518_567075","2025-05-18","2","2","620.0","0.24","545.6"
"ORD20250518_566875","2025-05-18","2","12","3648.0","0.0","3648.0"
"ORD20250518_566954","2025-05-18","2","10","2304.0","0.0","2304.0"
"ORD20250518_566767","2025-05-18","4","20","8774.0","0.48","7721.12"
"ORD20250518_567020","2025-05-18","1","6","2496.0","0.0","2496.0"
"ORD20250518_566874","2025-05-18","2","10","4244.0","0.0","4244.0"
"ORD20250518_566948","2025-05-18","2","8","4270.0","0.24","3757.6"
"ORD20250518_566762","2025-05-18","1","4","1976.0","0.0","1976.0"
"ORD20250518_567013","2025-05-18","3","19","4836.0","0.36","4255.68"
"ORD20250518_566872","2025-05-18","1","1","250.0","0.0","250.0"
"ORD20250518_566947","2025-05-18","3","17","3914.0","0.36","3444.32"
"ORD20250518_566745","2025-05-18","4","17","2916.0","0.0","2916.0"
"ORD20250518_567009","2025-05-18","2","12","1980.0","0.24","1742.4"
"ORD20250518_566871","2025-05-18","1","3","975.0","0.12","858.0"
"ORD20250518_566945","2025-05-18","3","13","3298.0","0.36","2902.24"
"ORD20250518_566744","2025-05-18","4","21","7013.0","0.0","7013.0"
"ORD20250518_567004","2025-05-18","4","20","5640.0","0.0","5640.0"
"ORD20250518_566855","2025-05-18","2","10","4034.0","0.24","3549.92"
"ORD20250518_566937","2025-05-18","2","16","2400.0","0.0","2400.0"
"ORD20250518_566736","2025-05-18","1","6","2280.0","0.0","2280.0"
"ORD20250518_566999","2025-05-18","1","7","2275.0","0.12","2002.0"
"ORD20250518_566837","2025-05-18","2","13","3970.0","0.24","3493.6"
"ORD20250518_566934","2025-05-18","4","14","4440.0","0.0","4440.0"
"ORD20250518_566731","2025-05-18","2","13","5086.0","0.24","4475.68"
"ORD20250518_566978","2025-05-18","1","7","1400.0","0.0","1400.0"
"ORD20250518_566829","2025-05-18","4","19","6951.0","0.48","6116.88"
"ORD20250518_566929","2025-05-18","4","18","8801.0","0.48","7744.88"
"ORD20250518_566726","2025-05-18","4","13","3302.0","0.0","3302.0"
"ORD20250518_566963","2025-05-18","1","5","1750.0","0.12","1540.0"
"ORD20250518_566827","2025-05-18","4","18","6351.0","0.0","6351.0"
"ORD20250518_566917","2025-05-18","2","8","2845.0","0.24","2503.6"
"ORD20250518_566724","2025-05-18","2","10","4140.0","0.24","3643.2"
"ORD20250518_566957","2025-05-18","4","26","8280.0","0.0","8280.0"
"ORD20250518_566808","2025-05-18","4","17","8594.0","0.0","8594.0"
"ORD20250518_566909","2025-05-18","1","6","1500.0","0.0","1500.0"
"ORD20250518_566721","2025-05-18","4","20","7422.0","0.48","6531.36"
"ORD20250518_566953","2025-05-18","3","9","3987.0","0.0","3987.0"
"ORD20250518_566793","2025-05-18","2","7","2743.0","0.0","2743.0"
"ORD20250518_566908","2025-05-18","3","10","4334.0","0.0","4334.0"
"ORD20250518_566713","2025-05-18","3","17","6580.0","0.36","5790.4"
"ORD20250518_566939","2025-05-18","4","18","6665.0","0.48","5865.2"
"ORD20250518_566779","2025-05-18","3","5","1510.0","0.36","1328.8"
"ORD20250518_566897","2025-05-18","4","12","4095.0","0.48","3603.6"
"ORD20250518_566706","2025-05-18","4","20","7952.0","0.0","7952.0"
"ORD20250518_566938","2025-05-18","2","4","1510.0","0.24","1328.8"
"ORD20250518_566777","2025-05-18","2","11","4240.0","0.24","3731.2"
"ORD20250518_566895","2025-05-18","4","11","5002.0","0.48","4401.76"
"ORD20250518_566704","2025-05-18","4","18","6150.0","0.0","6150.0"
"ORD20250518_566935","2025-05-18","4","24","6015.0","0.48","5293.2"
"ORD20250518_566773","2025-05-18","2","11","4785.0","0.24","4210.8"
"ORD20250518_566883","2025-05-18","3","7","2485.0","0.36","2186.8"
"ORD20250518_566699","2025-05-18","1","7","2590.0","0.12","2279.2"
"ORD20250518_566928","2025-05-18","3","11","5443.0","0.36","4789.84"
"ORD20250518_566763","2025-05-18","3","17","7439.0","0.36","6546.32"
"ORD20250518_566882","2025-05-18","4","22","9590.0","0.48","8439.2"
"ORD20250518_566695","2025-05-18","1","3","750.0","0.12","660.0"
"ORD20250518_566912","2025-05-18","2","14","3710.0","0.0","3710.0"
"ORD20250518_566760","2025-05-18","2","7","1890.0","0.0","1890.0"
"ORD20250518_566877","2025-05-18","4","13","5072.0","0.0","5072.0"
"ORD20250518_566690","2025-05-18","1","1","370.0","0.0","370.0"
"ORD20250518_566906","2025-05-18","3","11","3016.0","0.0","3016.0"
"ORD20250518_566755","2025-05-18","4","15","6142.0","0.48","5404.96"
"ORD20250518_566863","2025-05-18","2","7","2701.0","0.0","2701.0"
"ORD20250518_566688","2025-05-18","1","4","1664.0","0.12","1464.32"
